alpha,beta,delta,gamma,type,name,hurst,obs,date_min,date_max,stdev,avg,kurtosis,skewness,min,max,q_1,q_2_5,q_5,q_10,q_25,q_50,q_75,q_90,q_95,q_97_5,q_99,cv,range,std_range,var_01,var_025,var_05,var_10,es_01,es_025,es_05,es_10,rho,Factor1,Factor2,Factor3
1.754990702,0.041239803,-0.005306094,1.071051462,Stock,DG,0.450307307,1005,10/21/2014,10/16/2018,0.015885284,0.000586783,25.54093407,-1.934858153,-0.193914807,0.101323708,-0.041357124,-0.030892613,-0.021216651,-0.015492948,-0.006721786,0.00065076,0.008490106,0.016872912,0.023134544,0.02936817,0.037382044,27.07180273,0.295238516,18.58566188,0.041357124,0.030892613,0.021216651,0.015492948,0.066355756,0.04865302,0.037546882,0.027940364,0.012336673,-0.247488237,0.715038265,-0.057176461
1.835566477,0.137764045,-0.543108582,1.060781665,Stock,DHI,0.52178685,1005,10/21/2014,10/16/2018,0.016972699,0.000555738,3.037924654,-0.009861765,-0.081170325,0.1032338,-0.044036435,-0.036473772,-0.026408101,-0.019375664,-0.008208964,0.000980469,0.010584203,0.019557756,0.025595481,0.03381164,0.041533096,30.54082265,0.184404125,10.86474986,0.044036435,0.036473772,0.026408101,0.019375664,0.055137732,0.046557986,0.039366687,0.030879363,-0.023702134,0.113276348,-0.529722489,-0.538094212
1.810730219,0.052781982,-0.14561752,1.076062317,Stock,DHR,0.366204291,1005,10/21/2014,10/16/2018,0.010274547,0.000614357,3.158814498,0.136039209,-0.055122592,0.053098196,-0.025382763,-0.020362182,-0.015591336,-0.011114584,-0.004926673,0.000374917,0.00604824,0.012567619,0.016242667,0.020725044,0.02878237,16.72406796,0.108220788,10.53290149,0.025382763,0.020362182,0.015591336,0.011114584,0.032729216,0.026939943,0.022413958,0.017787353,-0.039190183,-0.331823843,-0.430989708,-1.595078832
1.761253044,0.031273459,0.220061814,1.091747121,Stock,DIS,0.516382518,1005,10/21/2014,10/16/2018,0.011685529,0.000304952,8.113219058,-0.706500296,-0.096189876,0.073530923,-0.035843127,-0.021821127,-0.017171313,-0.012322848,-0.005209008,0.000303834,0.006312973,0.013288269,0.017539766,0.022692335,0.02824109,38.31926574,0.169720799,14.52401453,0.035843127,0.021821127,0.017171313,0.012322848,0.048617354,0.036164814,0.02780522,0.021166056,0.010203187,-0.536762794,0.050563953,0.305073475
1.846429212,0.035133942,0.105772537,1.091270997,Stock,DISCA,0.529672453,1005,10/21/2014,10/16/2018,0.020088322,-0.00004674,3.220425752,-0.363191759,-0.129453115,0.074007784,-0.050952363,-0.041664654,-0.032715366,-0.02365177,-0.010671079,-0.000573395,0.011209832,0.023575479,0.032249827,0.040221506,0.048869767,-429.7890281,0.203460899,10.1283171,0.050952363,0.041664654,0.032715366,0.02365177,0.07227556,0.05599732,0.046111857,0.036925872,0.020196112,0.272531191,-0.433655355,0.122674755
1.849796166,-0.02866676,0.20756606,1.094394147,Stock,DISCK,0.520605946,1005,10/21/2014,10/16/2018,0.019557182,-0.000126562,3.182285811,-0.424951724,-0.11778304,0.069345616,-0.049776413,-0.03996656,-0.030890449,-0.023297162,-0.010582082,-0.000318016,0.010721302,0.022904096,0.031977104,0.038190847,0.048068356,-154.5264215,0.187128656,9.568283119,0.049776413,0.03996656,0.030890449,0.023297162,0.071561397,0.055691279,0.045170461,0.035792246,0.045303324,0.165060767,-0.392205644,0.443060765
1.753051129,0.030870572,-0.000788257,1.168755534,Stock,DISH,0.559044961,1005,10/21/2014,10/16/2018,0.019181478,-0.000538982,5.787961695,-0.028941846,-0.128571199,0.135705848,-0.053693536,-0.039581589,-0.031428203,-0.023256847,-0.009374412,-0.000188624,0.008644591,0.02111858,0.02984274,0.03758092,0.046223082,-35.58833413,0.264277047,13.77772058,0.053693536,0.039581589,0.031428203,0.023256847,0.068918254,0.054982208,0.044961125,0.035840397,0.030655707,0.076214069,-0.231062317,0.727138389
1.834955323,0.21909817,-0.47392608,1.107010593,Stock,DLR,0.558610153,1005,10/21/2014,10/16/2018,0.013452156,0.000518956,2.357640868,-0.622971896,-0.071695929,0.049344128,-0.039850271,-0.029266754,-0.022526834,-0.015980512,-0.006060936,0.00114627,0.008391282,0.016455105,0.020794603,0.025830909,0.030696448,25.92158459,0.121040057,8.997818745,0.039850271,0.029266754,0.022526834,0.015980512,0.049735573,0.040135553,0.03310987,0.025981692,0.030760251,-0.371457966,-0.292396816,0.644076892
1.709009651,0.111647102,-0.17406009,0.997001474,Stock,DLTR,0.449338078,1005,10/21/2014,10/16/2018,0.018254727,0.000409101,21.11242176,-1.973701393,-0.16890362,0.120218974,-0.043964786,-0.033325705,-0.024331396,-0.016899648,-0.007587497,0.000920992,0.009779508,0.017529144,0.024217556,0.03044764,0.039481294,44.62162493,0.289122594,15.83823167,0.043964786,0.033325705,0.024331396,0.016899648,0.090812959,0.0597633,0.04411574,0.031922619,-0.012635595,-0.036457394,0.862945849,-0.327812011
1.804361652,-0.004250802,-0.087929997,1.123587376,Stock,DOV,0.527855721,1005,10/21/2014,10/16/2018,0.015006588,0.000321611,2.344164051,-0.104020874,-0.079938872,0.064094372,-0.041620165,-0.030238633,-0.02381065,-0.017565887,-0.007727383,0.000638302,0.007761647,0.018109798,0.024573169,0.03146189,0.039427258,46.66073163,0.144033245,9.598000826,0.041620165,0.030238633,0.02381065,0.017565887,0.051331674,0.041285051,0.033963927,0.027186611,0.010292895,-0.170240224,-0.408172547,0.153489495
1.864281551,0.098916238,-0.291357318,1.072247281,Stock,DRE,0.50080865,1005,10/21/2014,10/16/2018,0.011907962,0.000410719,1.518143555,-0.417473217,-0.055480894,0.03679521,-0.033901552,-0.026285909,-0.019326849,-0.013745921,-0.006137342,0.000711997,0.007385333,0.014109547,0.019622213,0.023713492,0.02813058,28.99298132,0.092276103,7.749109684,0.033901552,0.026285909,0.019326849,0.013745921,0.040661295,0.034530335,0.028622999,0.022337813,0.040545719,-0.464159737,-0.421020683,0.337268695
1.779853009,0.062667826,-0.155856811,1.044972389,Stock,DRI,0.446063269,1005,10/21/2014,10/16/2018,0.014289489,0.000914823,12.15253436,0.793938452,-0.08227786,0.137890926,-0.038169837,-0.025435267,-0.020656782,-0.014489825,-0.00664239,0.001010797,0.008044514,0.015685438,0.021612171,0.026605981,0.034042703,15.61995322,0.220168786,15.4077443,0.038169837,0.025435267,0.020656782,0.014489825,0.048672256,0.038335086,0.030845135,0.02385235,-0.013026332,-0.143959729,-0.387781786,-0.789798378
1.862749776,0.295713495,-0.989698541,1.089711418,Stock,DTE,0.421585938,1005,10/21/2014,10/16/2018,0.010374739,0.000345084,1.854945922,-0.656270486,-0.049432326,0.031130402,-0.029722081,-0.023123066,-0.018077223,-0.012676864,-0.004964039,0.000855429,0.00666561,0.012181719,0.016030759,0.019897319,0.02302802,30.06437686,0.080562728,7.765277401,0.029722081,0.023123066,0.018077224,0.012676864,0.037941819,0.030718544,0.025298908,0.020169183,-0.010797554,-0.412244201,-0.328625944,-0.875838826
1.838593687,0.247712265,-0.682902512,1.091433648,Stock,DUK,0.450133457,1005,10/21/2014,10/16/2018,0.010354242,1.79E-05,2.428323666,-0.755590339,-0.057273404,0.032679104,-0.031267924,-0.023478083,-0.018422345,-0.011940128,-0.005058715,0.000811427,0.006284732,0.011721113,0.016116344,0.019014517,0.021996173,579.6852858,0.089952508,8.687503023,0.031267924,0.023478083,0.018422345,0.011940128,0.039145984,0.031780198,0.026427395,0.020635315,-0.017787067,-0.438905728,-0.232891192,-0.712009273
1.66349318,0.070586451,-0.10639802,1.057801399,Stock,DVA,0.428131092,1005,10/21/2014,10/16/2018,0.014526827,-0.000043266,13.64564006,-0.502136906,-0.10439514,0.127275155,-0.044023445,-0.028512893,-0.02059978,-0.014563283,-0.0065233,0.000805653,0.006531774,0.013831147,0.019764082,0.026236791,0.034752327,-335.7582267,0.231670295,15.94775671,0.044023445,0.028512893,0.02059978,0.014563283,0.067020191,0.047581284,0.035789973,0.026421395,-0.054268555,-0.116649924,0.36015011,-1.016922433
1.791236393,0.083193225,-0.380951897,1.111946697,Stock,DVN,0.597276039,1005,10/21/2014,10/16/2018,0.027754892,-0.000444796,2.729125761,0.042273943,-0.125278647,0.136580623,-0.073827923,-0.05744226,-0.044729745,-0.034241684,-0.014376541,0,0.014111877,0.030406742,0.041757346,0.057399273,0.07767967,-62.39910129,0.261859271,9.434706771,0.073827923,0.05744226,0.044729745,0.034241684,0.093748227,0.075858504,0.063210353,0.050974741,-0.028328152,1.005402571,-0.548193411,-0.158801799
1.805333092,0.017014568,-0.099906638,1.056517329,Stock,DWDP,0.492469726,1005,10/21/2014,10/16/2018,0.015135678,0.000257713,4.446984387,0.328336455,-0.061554829,0.112661868,-0.038938478,-0.031416196,-0.024079394,-0.016933581,-0.008164677,0.000190929,0.008192909,0.01658197,0.024580163,0.031186388,0.04127886,58.73083472,0.174216697,11.51033298,0.038938478,0.031416196,0.024079394,0.016933581,0.048117819,0.04075363,0.033968624,0.027012218,0.0083121,-0.111517119,-0.502544703,-0.169701054
1.689965605,-0.06156539,0.040894629,1.070540045,Stock,DXC,0.546689028,997,10/21/2014,10/16/2018,0.020227946,0.001145687,107.6831471,3.767406787,-0.229433386,0.35119012,-0.044262557,-0.027480583,-0.021909566,-0.015964665,-0.006604276,0.000851041,0.008503728,0.016451655,0.024679545,0.033858322,0.045596728,17.6557349,0.580623506,28.70402669,0.044262557,0.027480583,0.021909566,0.015964665,0.075642636,0.04963054,0.036887941,0.027592537,-0.014156543,0.077988373,0.636788732,-0.757551258
1.750886345,0.072977703,-0.068137381,1.048377425,Stock,EA,0.516448964,1005,10/21/2014,10/16/2018,0.017909804,0.001117811,8.121227884,0.434113476,-0.103011732,0.128366176,-0.053884607,-0.034085631,-0.025912817,-0.017914994,-0.007843178,0.0014834,0.010265491,0.020691915,0.026595429,0.034170081,0.04573471,16.02220721,0.231377908,12.9190646,0.053884607,0.034085631,0.025912817,0.017914994,0.062943641,0.05084246,0.040316301,0.030829666,0.032660102,-0.010381755,-0.295966848,0.429902907
1.69079587,0.169794066,-0.067188061,1.027989799,Stock,EBAY,0.496029576,1005,10/21/2014,10/16/2018,0.016484665,0.000440839,17.26558529,-0.172872501,-0.132990866,0.130325143,-0.044544113,-0.030998182,-0.023216493,-0.015636096,-0.006770507,0.000837788,0.008422256,0.015959057,0.021284983,0.027685085,0.034920011,37.39387605,0.263316009,15.97339206,0.044544113,0.030998182,0.023216493,0.015636096,0.071598206,0.050711401,0.038671104,0.028822375,-0.01941624,-0.1164632,0.266399808,-0.237968034
1.717688298,0.179014605,0.004658879,1.102324917,Stock,ECL,0.393131018,1005,10/21/2014,10/16/2018,0.011125998,0.000298863,4.416865275,-0.702868291,-0.07639498,0.048443016,-0.0346791,-0.02449176,-0.018555017,-0.011640562,-0.004716091,0.000726219,0.00608406,0.012505091,0.017217782,0.02206992,0.02803267,37.22776314,0.124837995,11.22038626,0.0346791,0.02449176,0.018555017,0.011640562,0.044105545,0.035205943,0.028416065,0.021555621,-0.038693192,-0.33839603,0.073518475,-1.049796223
1.889229747,0.324849943,-1.486207069,1.059501091,Stock,ED,0.437249593,1005,10/21/2014,10/16/2018,0.010395857,0.000212599,1.700728434,-0.692032426,-0.053429785,0.028494158,-0.030141648,-0.022132092,-0.01766581,-0.012569311,-0.005358077,0.001093047,0.006943345,0.012797644,0.015006192,0.018057268,0.022955556,48.89896573,0.081923943,7.880441699,0.030141648,0.022132092,0.01766581,0.012569311,0.038015332,0.030831827,0.025458813,0.020329302,0.019478308,-0.491938277,-0.365634258,-0.403727421
1.645363008,0.069248401,-0.019714023,1.062189797,Stock,EFX,0.515369152,1005,10/21/2014,10/16/2018,0.0145398,0.000531552,27.50550842,-2.404362881,-0.158226481,0.081634409,-0.038815259,-0.027546569,-0.01855073,-0.01224779,-0.005238618,0.000900165,0.007021181,0.014314052,0.019813863,0.025328727,0.034541073,27.35346537,0.239860889,16.49684986,0.038815259,0.027546569,0.01855073,0.01224779,0.069654386,0.047740953,0.035736823,0.025601873,0.105026818,-0.775014423,1.235291979,2.138916645
1.827845495,0.18665962,-0.431991632,1.061698078,Stock,EIX,0.484338717,1005,10/21/2014,10/16/2018,0.012220301,0.00014967,17.99636908,-1.946523868,-0.136776148,0.043426227,-0.031886743,-0.02274344,-0.018635661,-0.01257469,-0.005702721,0.000479869,0.007101758,0.013736057,0.01736896,0.020947328,0.026421394,81.648357,0.180202375,14.74614843,0.031886743,0.02274344,0.018635661,0.01257469,0.053932855,0.038029058,0.029460656,0.022476587,-0.005982848,-0.474789666,0.416142282,-0.242903827
1.726509923,0.119992619,-0.015739795,1.083040404,Stock,EL,0.588102642,1005,10/21/2014,10/16/2018,0.013187684,0.000561003,9.662043447,-0.152113808,-0.088989189,0.088203208,-0.03612182,-0.024519158,-0.018867322,-0.012529738,-0.005382064,0.000724164,0.00702711,0.014211146,0.018408738,0.022114457,0.030206768,23.50733039,0.177192397,13.43620317,0.03612182,0.024519158,0.018867322,0.012529738,0.055783914,0.040220097,0.030744046,0.022971358,-0.024757473,-0.416297764,-0.00158521,0.247709941
1.847312011,0.081020193,-0.212692083,1.059194425,Stock,EMN,0.563617344,1005,10/21/2014,10/16/2018,0.014814657,0.000100671,2.564253638,-0.210876388,-0.075847547,0.067812865,-0.042496461,-0.029776111,-0.023815414,-0.017034012,-0.008368222,0.00047677,0.008255665,0.017486588,0.022690459,0.02929505,0.034174179,147.1586359,0.143660412,9.69718134,0.042496461,0.029776111,0.023815414,0.017034012,0.052787326,0.042036072,0.034460794,0.027316816,-0.015173728,-0.129426331,-0.477595339,-0.116301971
1.824446346,0.032730695,-0.117797121,1.127624976,Stock,EMR,0.497132328,1005,10/21/2014,10/16/2018,0.013441249,0.000182687,1.550573015,-0.073419074,-0.054367378,0.061984258,-0.03522771,-0.030055564,-0.022571413,-0.01617793,-0.006817172,0.000652758,0.007366847,0.016222137,0.022230289,0.027735286,0.03602708,73.57543867,0.116351637,8.656311158,0.03522771,0.030055564,0.022571413,0.01617793,0.041698971,0.036408075,0.031011032,0.0250898,0.022583741,-0.286471117,-0.477383582,0.107522017
1.819635329,-0.023582496,0.034906144,1.087366748,Stock,EOG,0.480948808,1005,10/21/2014,10/16/2018,0.019161929,0.000274761,2.353759715,0.059706003,-0.081354637,0.103498065,-0.051781218,-0.040663643,-0.029678859,-0.021862327,-0.009646547,0.000245052,0.01094864,0.021989816,0.031021007,0.038451425,0.054089895,69.74045194,0.184852702,9.64687349,0.051781218,0.040663643,0.029678859,0.021862327,0.063235925,0.051987525,0.04299542,0.034560683,-0.01274373,0.320454048,-0.53389818,-0.625083471
1.815903048,0.12933685,-0.270341711,1.074943675,Stock,EQIX,0.462569212,1005,10/21/2014,10/16/2018,0.014109219,0.000691968,3.445389543,-0.492772486,-0.070370707,0.074772198,-0.038820377,-0.029489156,-0.022229478,-0.015190898,-0.00640177,0.001262183,0.008745023,0.016428879,0.021958843,0.026577207,0.034940697,20.38999351,0.145142905,10.28709725,0.038820377,0.029489156,0.022229478,0.015190898,0.054937514,0.041915529,0.033689556,0.02592236,0.033130966,-0.267055469,-0.218593386,0.086492801
1.869587742,0.234468457,-0.685510442,1.085094098,Stock,EQR,0.499010175,1005,10/21/2014,10/16/2018,0.011574466,-0.000042509,3.609042498,-0.739841167,-0.08208078,0.036397749,-0.030591914,-0.025308342,-0.020832421,-0.014000982,-0.006273704,0.000670956,0.006749826,0.013504816,0.017326974,0.021618852,0.025698009,-272.2831484,0.118478529,10.23619826,0.030591914,0.025308342,0.020832421,0.014000982,0.04245429,0.033897889,0.028211192,0.022367562,-0.026990891,-0.339082113,-0.328309944,-0.657012257
1.838677583,-0.032779585,0.048984822,1.035077328,Stock,EQT,0.443090023,1005,10/21/2014,10/16/2018,0.021057001,-0.000555276,2.365571904,-0.054865065,-0.093763006,0.094916598,-0.057592193,-0.043555908,-0.032656008,-0.025635126,-0.011955238,-0.000503449,0.012018413,0.023570103,0.033171628,0.041323691,0.052625963,-37.92166949,0.188679603,8.960421584,0.057592193,0.043555908,0.032656008,0.025635126,0.073098985,0.060006554,0.048655465,0.038898446,-0.073450825,0.706243172,-0.565609439,-1.852261738
1.851207265,0.312536116,-1.123067615,1.049287876,Stock,ES,0.414125029,1005,10/21/2014,10/16/2018,0.010833524,0.000252568,2.281402685,-0.578978071,-0.04935343,0.054747146,-0.032517146,-0.024861807,-0.018182336,-0.013045522,-0.005390831,0.000986875,0.007044912,0.012080922,0.015742591,0.019673999,0.023660529,42.89351603,0.104100576,9.609114509,0.032517146,0.024861807,0.018182336,0.013045522,0.039701449,0.032219791,0.02705174,0.021159554,0.004419378,-0.405996397,-0.304101721,-0.681641319
1.742800825,0.036915478,-0.06998134,1.041786384,Stock,ESRX,0.612033377,1005,10/21/2014,10/16/2018,0.015090189,0.000295184,6.398099675,-0.544544335,-0.113905837,0.082324157,-0.040937785,-0.03146117,-0.022504728,-0.015934271,-0.007358361,0.000770592,0.008050616,0.016080366,0.022848975,0.030428835,0.038501581,51.12125583,0.196229994,13.00381297,0.040937785,0.03146117,0.022504728,0.015934271,0.060174756,0.046315981,0.0364524,0.027495878,-0.03792857,-0.186883689,-0.055286561,0.188230042
1.899909264,0.204244531,-1.182433617,1.045713837,Stock,ESS,0.393441102,1005,10/21/2014,10/16/2018,0.011661228,0.000253626,1.4710856,-0.223813635,-0.051021834,0.058502428,-0.029858218,-0.026015024,-0.020354313,-0.013571445,-0.006384807,0.000762212,0.007610941,0.01390973,0.018185134,0.022817978,0.026472249,45.9781381,0.109524262,9.392171985,0.029858218,0.026015025,0.020354313,0.013571445,0.036471674,0.031453267,0.027155637,0.021876451,-0.009773972,-0.239298082,-0.578828542,-1.224285378
1.792236933,0.053415449,0.003974648,1.094072166,Stock,ETFC,0.534887849,1005,10/21/2014,10/16/2018,0.018407125,0.000898007,4.030894539,-0.508931816,-0.125112229,0.080959211,-0.050312852,-0.038256989,-0.028695261,-0.01976642,-0.008108574,0.001243217,0.010983426,0.020947198,0.029628266,0.03761529,0.046377216,20.49774369,0.20607144,11.19519981,0.050312852,0.038256989,0.028695261,0.01976642,0.068311885,0.054153443,0.043702672,0.03351654,-0.026149659,0.188851551,-0.237296683,-0.329651799
1.819411521,-0.048690712,-0.007747791,1.065955306,Stock,ETN,0.514519563,1005,10/21/2014,10/16/2018,0.013935643,0.000271403,3.329537851,-0.003721145,-0.079313393,0.080377083,-0.038589978,-0.029034362,-0.020582217,-0.01520329,-0.007314758,0.000256692,0.007845208,0.016633816,0.022948637,0.028644666,0.035257645,51.34676564,0.159690476,11.45913961,0.038589978,0.029034362,0.020582217,0.01520329,0.046385187,0.03877968,0.031955901,0.024996,0.033137078,-0.304665246,-0.428288906,0.359795569
1.885473271,0.203924514,-0.830532777,1.032429826,Stock,ETR,0.507138162,1005,10/21/2014,10/16/2018,0.011244742,3.53E-05,1.520821529,-0.465155207,-0.051604279,0.03548188,-0.034389333,-0.023832758,-0.018827837,-0.013584658,-0.006150985,0.000401674,0.007293966,0.012818479,0.016893744,0.021471315,0.026510342,318.904425,0.087086158,7.744611713,0.034389334,0.023832758,0.018827837,0.013584658,0.039428104,0.03290364,0.027276221,0.021449442,-0.015446797,-0.369769573,-0.480564249,-0.504006854
1.671792537,0.075940042,-0.119420246,1.059156726,Stock,EW,0.449275157,1005,10/21/2014,10/16/2018,0.018576335,0.001054745,19.31837192,-0.369825377,-0.187436657,0.15580162,-0.04671828,-0.034100638,-0.02483013,-0.016573944,-0.007056966,0.001176356,0.009351337,0.018648081,0.026037633,0.033752957,0.042053414,17.61216416,0.343238277,18.47717941,0.04671828,0.034100638,0.02483013,0.016573944,0.075766027,0.053667363,0.041400796,0.030928885,0.019590659,-0.056949411,0.404246989,0.086296897
1.884106683,0.06270858,-0.229845747,1.028008506,Stock,EXC,0.505306312,1005,10/21/2014,10/16/2018,0.012849294,0.0002157,2.713991336,-0.532229366,-0.071095891,0.047620398,-0.03408207,-0.025960666,-0.020603514,-0.014968616,-0.007342214,0.000839832,0.007905154,0.014968616,0.020261213,0.025308873,0.029514875,59.57018449,0.118716289,9.239129297,0.03408207,0.025960666,0.020603514,0.014968616,0.048685703,0.036928686,0.029743443,0.023625293,-0.034423974,-0.197012861,-0.444803555,-0.82224165
1.743809389,0.212047767,-0.270585715,1.122219666,Stock,EXPD,0.403586694,1005,10/21/2014,10/16/2018,0.012325521,0.000534253,5.489019865,0.181525789,-0.060648793,0.084062959,-0.032450365,-0.025301259,-0.020049703,-0.013261621,-0.005226311,0.000663416,0.00669254,0.013702741,0.018315132,0.023613052,0.031502206,23.07055362,0.144711752,11.74082278,0.032450365,0.025301259,0.020049703,0.013261621,0.04190206,0.034201681,0.028238152,0.022448502,-0.063745438,-0.162672733,-0.260959535,-1.564145677
